PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
10511899;"Soho Club Teatro";"";"";"";"Metro: Plaza de España (líneas 3 y 10). Bus: 148, 25, 3, 39, 46, 75, 001, 1, 2, 74, 133, 44, 138, 62, C2. Bicimad: Estaciones 116 a y b (plaza de España). Aparcamiento: Plaza de España (53).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fa0fef1bacee510VgnVCM1000001d4a900aRCRD";"ESPAÑA";"PLAZA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28008";"PALACIO";"CENTRO";"439605";"4474904";"40.4225784750317";"-3.711936020558947";"915 478 650";"";"eventos@cambridgesohoclub.com";"/contenido/entidadesYorganismos/Teatros"; 
10511843;"Sojo Laboratorio Teatral.";"";"";"";"Metro: Pirámides (línea 5). Bus: 18, 23, 35, 17, 41. Cercanías Renfe: Pirámides (líneas C1, C7 y C10). Bicimad: Estación 162 (paseo de los Olmos, 28).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3689fca35ccee510VgnVCM2000001f4a900aRCRD";"SAN ISIDORO DE SEVILLA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"439569";"4472902";"40.404543298550344";"-3.7121651506836235";"697 943 676";"";"doriamsojoproduce@gmail.com";"/contenido/entidadesYorganismos/Teatros"; 
11083826;"Tablao Cafetín La Quimera";"Ubicado en el barrio de Las Ventas de Madrid, este tablao flamenco nos deleita cada noche con un espectáculo flamenco a las 20:00 y a las 22:00 h. Los viernes y sábados, después del espectáculo flamenco, se convierte en el Cafetín La Quimera, entrada libre y en la que todo es improvisación, donde los artistas que se dan cita allí después de sus conciertos y representaciones en otros lugares, vienen a disfrutar de un rato entre amigos.Rodeada de una atmósfera festiva y siempre alegre, en la cocina de La Quimera se preparan platos típicos de la cocina española, siempre prestando atención a la calidad del producto.";"";"";"Metro: Manuel Becerra (líneas 2 y 6).Bus: 12.Bicimad: Estación 185 (Sancho Dávila esquina paseo Marqués de Zafra).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b118976f4f3fe610VgnVCM2000001f4a900aRCRD";"SANCHO DAVILA";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28028";"FUENTE DEL BERRO";"SALAMANCA";"443861";"4475202";"40.42556006301554";"-3.6617964220902155";"913 569 361";"";"info@tablaolaquimera.com";"/contenido/entidadesYorganismos/Teatros"; 
10037667;"Tablao flamenco Café de Chinitas";"Este restaurante y tablao flamenco abrió sus puertas en 1970, en un bonito local situado en un palacete del S.XVIII. Con decoración inspirada en el que había sido el café cantante más importante de España, el Café de Chinitas de Málaga, así como en uno de sus clientes más ilustres, Federico García Lorca, el tablao pronto se convirtió en uno de los escenarios más destacados del flamenco en España.";"";"";"Metro: Santo Domingo (línea 2), Callao (línea 3, 5), Ópera (línea 2, 5, Ramal), Plaza de España (línea 3, 10). Bus: 44, 133. Bicimad: Estaciónes 30 (cale Pavía, 6) y 23 (plaza de Santo Domingo, 1). Aparcamiento: Calle Isabel la Católica (98).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=899732e49e404510VgnVCM2000001f4a900aRCRD";"TORIJA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439731";"4474700";"40.42074803731289";"-3.7104358351726";"915 471 502";"";"chinitas@chinitas.com";"/contenido/entidadesYorganismos/Teatros"; 
10187413;"Tablao Flamenco Café Ziryab";"";"";"";"Metro: Acacias (línea 5), Embajadores (línea 3), Pirámides (línea 5).Bus: 62.Cercanías: Pirámides (líneas C1, C7, C10), Embajadores (línea C5).Bicimad: Estaciones 170 (paseo de la Esperanza, 21) y 163 (paseo de la Esperanza, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=504212e1c4d48510VgnVCM2000001f4a900aRCRD";"ESPERANZA";"PASEO";"V";"17";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440164";"4472643";"40.402248850411304";"-3.705138659259797";"618 103 803";"";"anja@cafeziryab.com";"/contenido/entidadesYorganismos/Teatros"; 
10187560;"Tablao Flamenco Candela";"";"";"";"Metro: Antón Martín (línea 1).Bus: M1.Bicimad: Estación 41 (calle Atocha, 54).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be49b096d9d48510VgnVCM2000001f4a900aRCRD";"OLMO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440476";"4473665";"40.411468882602335";"-3.70155764657445";"914 673 382";"";"info@flamencocandela.com";"/contenido/entidadesYorganismos/Teatros"; 
10187763;"Tablao Flamenco Cardamomo";"";"";"";"Metro: Sevilla (línea 2), Antón Martín (línea 1), Sol (línea 1, 2 y 3).Bus: M1, 3, 51.Cercanías Renfa: Sol (líneas C3 y C4).Bicimad: Estación 52 (plaza Santa Ana, 10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1657b096d9d48510VgnVCM2000001f4a900aRCRD";"ECHEGARAY";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440650";"4474106";"40.415463057589214";"-3.699548238936712";"918 051 038";"";"reservas@cardamomo.com";"/contenido/entidadesYorganismos/Teatros"; 
10187520;"Tablao Flamenco Corral de la Morería";"Es uno de los tablaos más antiguos de la capital, abierto en 1956. Desde su inauguración se convirtió en uno de esos lugares cuya fama traspasa fronteras y no han sido pocas las personalidades de todos los ámbitos sociales que han pasado una noche cenando y disfrutando con su espectáculo. Desde las grandes actrices y actores míticos del cine norteamericano del pasado siglo como Gary Cooper, Rita Hayworth o Charlton Heston, a políticos y presidentes como George Bush, Richard Nixon, John F. Kennedy, Henry Kissinger, Carlos Menem y grandes artistas como Pablo Picasso y Salvador Dalí.";"";"";"Metro: La Latina (línea 5). Bus: 31, 50, 65. Bicimad: Estación 166 (calle Segovia, 26).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d23712e1c4d48510VgnVCM2000001f4a900aRCRD";"MORERIA";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439399";"4473810";"40.412706403145705";"-3.7142642886798996";"913 658 446";"913 641 219";"info@corraldelamoreria.com";"/contenido/entidadesYorganismos/Teatros"; 
11083903;"Tablao Flamenco El Lucero";"Situado entre el Congreso de los Diputados y el Museo Nacional Thyssen-Bornemisza se encuentra este centro de flamenco y danza en el que, además de impartir cursos y talleres, también organizan espectáculos de flamenco los sábados por la tarde-noche.";"";"";"Metro: Banco de España (línea 2)Bus: 146, 150, 5, 51, 52, 53, 9, 1, 2, 74, 46, M2, 14, 27, 37, 45, 15, 20, 10, 34.Bicimad: Estación 20a (calle Alcalá, 49).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b2d976f4f3fe610VgnVCM2000001f4a900aRCRD";"MARQUES DE CUBAS";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440974";"4474192";"40.41626690688702";"-3.6957342044022425";"918 448 080";"";"info@centrolucero.com";"/contenido/entidadesYorganismos/Teatros"; 
11083897;"Tablao Flamenco La Cueva de Lola";"Este restaurante, situado a pocos metros de la calle Bailén y Las Vistillas, en pleno corazón de La Latina, ofrece un espectáculo flamenco de más de una hora de duración, con cante, baile y guitarra interpretado por un gran elenco de artistas consagrados dentro y fuera de España.";"";"";"Metro: La Latina (línea 5).Bus: 60, 3, 31, 50, 65.Bicimad: Estación 38 (calle San Francisco, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=459b976f4f3fe610VgnVCM2000001f4a900aRCRD";"MANCEBOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439608";"4473742";"40.41211324353451";"-3.711785053986748";"910 185 453";"";"lacuevadelolaflamenco@gmail.com";"/contenido/entidadesYorganismos/Teatros"; 
11083891;"Tablao Flamenco La Taberna de Mister Pinkleton";"";"";"";"Metro: Sol (líneas 1, 2 y 3), Tirso de Molina (línea 1).Bus: 31, 50, 65, 17, 18, 23, M1, 35.Cercanías Renfe: Sol (líneas C3 y C4).Bicimad: Estación 32 (plaza de la Provincia, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd89976f4f3fe610VgnVCM2000001f4a900aRCRD";"CUCHILLEROS";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28005";"SOL";"CENTRO";"439935";"4474010";"40.41455139884737";"-3.7079639628064585";"913 640 263";"";"info@latabernademisterpinkleton.com";"/contenido/entidadesYorganismos/Teatros"; 
143436;"Tablao flamenco Las Tablas";"";"";"";"Metro: Plaza de España (líneas 3, 10), Príncipe Pío (líneas 6, 10, Ramal), Santo Domingo (línea 2).Bus: 138, 148, 25, 39, 46, 62, 75, C1, 3, C2.Cercanías Renfe: Príncipe Pío (líneas C1, C7 y C10).Bicimad: Estaciones 116 a y b (plaza de España).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cfb3c8a3d881c010VgnVCM1000000b205a0aRCRD";"ESPAÑA";"PLAZA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28008";"ARGUELLES";"MONCLOA-ARAVACA";"439458";"4474840";"40.42198032023045";"-3.713678674361515";"915 420 520";"915 592 197";"info@lastablasmadrid.com";"/contenido/entidadesYorganismos/Teatros"; 
10187547;"Tablao Flamenco Torres Bermejas";"Esta sala, cuya decoración es una reproducción de la Alhambra de Granada, es uno de los más reconocidos tablaos flamencos de Madrid. Con más de cincuenta años a sus espaldas, en los inicios fue testigo del descubrimiento de artistas del cante y el baile flamenco, como Camarón y Paco de Lucía.";"";"";"Metro: Callao (línea 3 y 5), Gran Vía (línea 1 y 5). Bus: 001, 1, 146, 2, 3, 46, 74, 002. Cercanías Renfe: Sol (líneas C3 y C4). Bicimad: Estaciones 210 (Tres Cruces, 7), 211 (Desengaño, 1), 2 (calle Miguel Moya, 1). Aparcamiento: El Corte Inglés Callao (92), plaza de Callao.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8168b096d9d48510VgnVCM2000001f4a900aRCRD";"MESONERO ROMANOS";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440261";"4474600";"40.419885409942566";"-3.7041793844860695";"915 323 322";"";"reservas@torresbermejas.com";"/contenido/entidadesYorganismos/Teatros"; 
10187829;"Tablao Flamenco Villa Rosa";"";"";"";"Metro: Sol (línea 1, 2 y 3), Antón Martín (línea 1).Bus: M1.Bicimad: Estación 52 (plaza de Santa Ana, 10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=87fc62905fd48510VgnVCM2000001f4a900aRCRD";"SANTA ANA";"PLAZA";"V";"15";"";"";"";"";"MADRID";"MADRID";"28012";"CORTES";"CENTRO";"440490";"4474047";"40.414920132021535";"-3.7014284781662314";"915 213 689";"";"info@tablaoflamencovillarosa.com";"/contenido/entidadesYorganismos/Teatros"; 
2199;"Teatro Alfil";"El teatro Alfil es una sala con más de medio siglo de historia. Desde 1996 la compañía Yllana se encarga de su gestión, consiguiendo que el teatro se sitúe a la vanguardia de las propuestas culturales de la capital. Las obras que programa se encuentran a mitad de camino entre lo comercial y lo alternativo.";"";"";"Metro: Noviciado (línea 2). Bus: M2. Bicimad: Estación 17 (plaza de Carlos Carbonero, 2). Aparcamiento: Luna-Tudescos (14) plaza Santa María Soledad Torres Acosta.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a83b8c7c0f91f010VgnVCM1000000b205a0aRCRD";"PEZ";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440240";"4474963";"40.4231448936827";"-3.7044727114319844";"915 214 541";"";"info@teatroalfil.com";"/contenido/entidadesYorganismos/Teatros"; 
17306;"Teatro Amaya";"Inaugurada en 2003 en el local que ocupaba anteriormente el cine Amaya, esta sala cuenta con un aforo de 627 localidades. Además de grandes producciones teatrales, el teatro Amaya alberga exposiciones de pintura, fotografía, etc. De esta manera, busca abrir una puerta más a la cultura de la ciudad.";"";"";"Metro: Iglesia (línea 1). Bus: 16, 5, 61, 3, 37. Bicimad: Estación 125 (calle Fernández de la Hoz, 29).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b4b8c7c0f91f010VgnVCM1000000b205a0aRCRD";"GENERAL MARTINEZ CAMPOS";"PASEO";"V";"9";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"440868";"4476288";"40.43513498732234";"-3.697193610846834";"914 356 835";"";"info@teatroamaya.com";"/contenido/entidadesYorganismos/Teatros"; 
7717745;"Teatro Arlequín Gran Vía";"El teatro Arlequín esta situado muy cerca de la Gran Vía, en el bajo de un gran edificio conocido como Los Sótanos. En esa zona, a lo largo de la historia, se levantaron un convento de dominicos, un cuartel de artillería, el teatro Recreo y, finalmente, una casa de los Jesuitas, incendiada en mayo de 1931.El Arlequín, como el Bellas Artes y el Príncipe, tiene la singularidad de estar bajo el nivel de la calle. Es actualmente una sala con capacidad para unos 350 espectadores, confortable, de planta rectangular. La mayor parte de su aforo se ubica en el patio de butacas, aunque tiene un pequeño anfiteatro. Tanto el escenario como los camerinos han sido totalmente reconstruidos y dotados de comodidades.";"";"";"Metro: Santo Domingo (línea 2), Callao (líneas 3 y 5). Bus: 133, 44, 001, 146, 2, 3, 46, 74, 147, 148, 75. Bicimad: Estación 23 (plaza Santo Domingo, 1). Aparcamiento: Isabel la Católica (98).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f38726c2a9489410VgnVCM2000000c205a0aRCRD";"SAN BERNARDO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439913";"4474730";"40.421022372676056";"-3.7083051475459974";"917 580 847";"";"info@teatroarlequingranvia.com";"/contenido/entidadesYorganismos/Teatros"; 
7572916;"Teatro Auditorio Casa de Campo";"Tiene una excelente calidad acústica y visual y es perfecto para la celebración de conciertos, funciones teatrales, seminarios, convenciones y espectáculos. Dispone de un escenario semicircular, cafetería y amplias zonas de acceso.";"";"";"Metro: Alto de Extremadura (línea 6), Lago (línea 10) Bus: 31, 33, 36, 39, 65";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9d5dce7e6a17410VgnVCM2000000c205a0aRCRD";"PRINCIPAL";"AVENIDA";"V";"9";"";"";"";"Avenida Portugal s/n";"MADRID";"MADRID";"28011";"CASA DE CAMPO";"MONCLOA-ARAVACA";"437121";"4473927";"40.41359310144815";"-3.7411161249274913";"915 787 758";"";"";"/contenido/entidadesYorganismos/Teatros"; 
2178;"Teatro Bellas Artes";"El Teatro Bellas Artes fue inaugurado según el proyecto de Don José Ramón Tamayo en el año 1961, haciéndolo entrar en la historia del teatro español de la mano de su hermano Don Ramón Tamayo, hasta 2005, año en el que Pentacion S.A se hace cargo de la gestión y programación, bajo la dirección de Jesús Cimarro.Este pequeño teatro se encuentra en el mismo edificio del Círculo de Bellas Artes, en su planta baja. En él destaca la hermosa pintura de Vicente Viudes que adorna la entrada al recinto. Su programación acoge todo tipo de artes escénicas.";"";"";"Metro: Banco de España (línea 2). Bus: 001, 146, 150, 5, 51, 52, 53, 9, 1, 2, 74, 002, 3, 46, 15, 20, 14, 27, 37, 45, C03. Bicimad: Estación 20a (calle Alcalá, 49). Aparcamientos: Sevilla (41) (calle Sevilla con calle Alcalá), plaza del Rey (54).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e07b8c7c0f91f010VgnVCM1000000b205a0aRCRD";"MARQUES DE CASA RIERA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440918";"4474423";"40.418337815969636";"-3.6964190351426174";"915 324 437";"915 223 181";"jefedesala@pentacion.com";"/contenido/entidadesYorganismos/Teatros"; 
8176468;"Teatro Calderón";"";"";"";"Metro: Tirso de Molina (línea 1), Sol (líneas 1, 2, 3). Bus: 002, M1, 26, 32, 6, 65, 50. Cercanías Renfe: Sol (líneas C3, C4). Bicimad: Estación 34 (plaza Jacinto Benavente). Aparcamiento: Plaza jacinto Benavente (15).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aecf08cee9e5f410VgnVCM1000000b205a0aRCRD";"ATOCHA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440325";"4473942";"40.41396242769233";"-3.703363300804268";"914 294 085";"";"programación@somproduce.com";"/contenido/entidadesYorganismos/Teatros"; 
10511914;"Teatro Centro del Actor";"Este espacio para la formación continua de actores, creado por la actriz, profesora de actuación y directora de teatro Lorena García de las Bayonas, cuenta también con una sala de teatro en la que la compañía Teatro a Voces, compuesta por actores procedentes del centro, pone en escena sus montajes.";"";"";"Metro: Carabanchel (línea 5). Bus: 35.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5942fef1bacee510VgnVCM1000001d4a900aRCRD";"DOLORES ARMENGOT";"CALLE";"V";"22";"BAJA";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"436934";"4470851";"40.38586748767665";"-3.743020950442359";"912 977 090";"";"info@centrodelactor.com";"/contenido/entidadesYorganismos/Teatros"; 
184955;"Teatro Circo Price";"Toma su nombre del que existió, durante casi un siglo, en el Paseo de Recoletos. A comienzos del 2000, el Ayuntamiento recuperó el antiguo edificio industrial de una fábrica, de estilo neomudéjar, para ubicar el nuevo Teatro Circo Price que desde 2007 ofrece una variada programación de circo, música y teatro.";"Taquilla De martes a viernes de 17:30 a 20:30 horas. Los fines de semana la taquilla abre dos horas antes del inicio de la sesión.";"Espacios: Sala TrapecioSala ParishAparcamiento propio y vigilado, entrada por la calle Juan Sebastián Elcano, 25, de uso exclusivo para los espectadores y con horario limitado sujeto al espectáculo. Precio: 4 euros.Guardarropa";"Metro: Embajadores (línea 3) , Lavapiés (línea 3), Estación del Arte (Atocha) (línea 1)Bus: 119, 27, 34, 36, 41, C2, C1Bicimad: Estación 49 (Ronda de Atocha, 34)Renfe: Embajadores";"El precio y los horarios de funciones varía de un espectáculo a otro, consultar en la página web.  Venta de entradas online También se pueden adquirir entradas en la Casa de la Panadería (Plaza Mayor, 27), de martes a domingo, de 10:30 a 14:30 y de 16:30 a 20:30 horas. Permanecerá cerrada los días 24, 25 y 31 de diciembre y 1 de enero.  Venta de entradas:  entradas@madrid-destino.com  Gestión para grupos de espectadores y a atención a espectadores con discapacidad:  taquilla@teatrocircoprice.es  Eventos/arrendamientos:  eventos@madrid-destino.com  Actividades educativas:  actividades@teatrocircoprice.es  Propuestas artísticas:  programación@teatrocircoprice.es  Comunicación:  comunicacion@teatrocircoprice.es  Otras páginas:  https://twitter.com/circoprice  https://www.facebook.com/CircoPrice  https://www.instagram.com/circoprice/?hl=es";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"ATOCHA";"RONDA";"V";"35";"";"";"";"";"MADRID";"MADRID";"28012";"PALOS DE MOGUER";"ARGANZUELA";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"913 184 700";"";"";"/contenido/entidadesYorganismos/Teatros"; 
2177;"Teatro Cofidis Alcázar";"Tras la imponente fachada del edificio que un día albergó al histórico Teatro Alcázar o a la vieja sala Trianon Palace, se encuentra este teatro que forma parte del Grupo Smedia, que ofrece una programación centrada en el teatro de variedades, comedias premiadas nacional e internacionalmente, y en el teatro en inglés.";"";"";"Metro: Sevilla (línea 2). Bus: 46, 150, 5, 002, 15, 20, 53, 52, M1, 51, 9, 001, 1. Bicimad: Estación 28 (calle Alcalá 27). Aparcamiento: Sevilla (41), calle Sevilla con calle Alcalá.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a52b8c7c0f91f010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440694";"4474365";"40.417801427758604";"-3.699048171807146";"915 320 616";"";"info@gruposmedia.es";"/contenido/entidadesYorganismos/Teatros"; 
10511809;"Teatro Coliseum";"Ubicado en la planta baja del edificio Coliseum se encuentra este teatro mítico de la escena madrileña. Construido a comienzos de la década de 1930, sus instalaciones también fueron utilizadas como cine.El edificio Coliseum fue obra de los arquitectos Castro Fernández Shaw y Pedro Muguruza Otaño, por iniciativa del músico y empresario Jacinto Guerrero y se encuentra situado en la céntrica calle Gran Vía de Madrid. En su interior destacan los elementos decorativos, como las vidrieras, las pinturas alegóricas de Castilla y Valencia en la sala y el vestíbulo y las luminarias de cobre con motivo de instrumentos musicales tradicionales de España. Todos estos elementos se han preservado a lo largo del tiempo, de hecho el edificio ha sido declarado como &amp;lsquo;Bien de Interés Cultural&amp;rsquo; y cuenta con una especial protección tanto el continente, arquitectura art decó de principios de siglo, como su contenido.";"";"";"Metro: Plaza de España (línea 3 y 10), Noviciado (línea 2). Bus: 001, 1, 133, 2, 44, 74, 3, 46, 25, 148, 75, 39, 62, C2, 002. Bicimad: Estaciones 116 a y b (plaza de España). Aparcamientos: Plaza de España (53), plaza Montenses (50).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e5459f66cee510VgnVCM2000001f4a900aRCRD";"GRAN VIA";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28013";"UNIVERSIDAD";"CENTRO";"440304";"4474849";"40.422131603573256";"-3.7036959273154326";"902 888 788";"";"ayuda@stage-entertainment.com";"/contenido/entidadesYorganismos/Teatros"; 
2207;"Teatro de la Abadía";"El Teatro de La Abadía es una casa de teatro y estudios que aspira a incidir en la vida social y cultural a través del teatro. Aquí se aspira a aunar la creación y exhibición de espectáculos con la búsqueda artística y humana mediante talleres y encuentros, todo ello bajo la dirección de José Luis Gómez que, en la tradición de los teatros de arte europeos, ha configurado un equipo teatral.";"";"";"Metro: Quevedo (línea 2), Canal (línea 2, 7) Islas Filipinas (línea 7). Bus: 16, 61, 2. Bicimad: Estacion 127 (calle Fernando el Católico, 19).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=efcb8c7c0f91f010VgnVCM1000000b205a0aRCRD";"FERNANDEZ DE LOS RIOS";"CALLE";"V";"42";"";"";"";"";"MADRID";"MADRID";"28015";"ARAPILES";"CHAMBERI";"439848";"4476306";"40.43522406333126";"-3.709208726699302";"914 481 181";"";"taquilla@teatroabadia.com";"/contenido/entidadesYorganismos/Teatros"; 
2193;"Teatro de la Comedia. Compañía Nacional de Teatro Clásico";"Situado en el Barrio de las Letras, donde ya existían corrales de comedias en los siglos XVI y XVII -el de la Cruz y el del Príncipe, hoy Teatro Español-, el Teatro de la Comedia se inauguró en 1875. En 1915 fue completamente destruido por un incendio y reconstruido en el mismo año, y, un siglo después, de nuevo reinaugurado tras años de restauración. Actualmente es la sede de la Compañía Nacional de Teatro Clásico.";"";"";"Metro: Sevilla (línea 2), Sol (línea 1, 2, y 3). Bus: 002, M1, 53, 15, 20, 150, 5. Cercanías Renfe: Sol (líneas C3, C4 y Regional). Bicimad: Estaciones 56 (plaza de Santa Ana, 10), 1a y 1b (Puerta del Sol, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2eb8c7c0f91f010VgnVCM1000000b205a0aRCRD";"PRÍNCIPE";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28012";"CORTES";"CENTRO";"440577";"4474129";"40.41566504361928";"-3.7004107649636144";"915 327 927";"";"teatro.clasico@inaem.mcu.es";"/contenido/entidadesYorganismos/Teatros"; 
10511901;"Teatro de la Escuela";"Esta sala de teatro forma parte del proyecto de formación teatral impulsado por los actores Clara Méndez-Leite y Alberto Ammann, Escuela para el Arte del Actor. Situada en el barrio de Malasaña, en su escenario los alumnos de la escuela ponen en práctica todo lo aprendido y entran en contacto con el público, aunque también cuenta con una programación independiente, centrada principalmente en las obras teatrales, así como otras actividades culturales.La sala tiene un aforo de 50 localidades y se encuentra en el lugar que ocupaba el Espacio Labruc.";"";"";"Metro: Tribunal (líneas 1 y 10). Bus: 002. Bicimad: Estación 11 (calle San Andrés, 18).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5471fef1bacee510VgnVCM1000001d4a900aRCRD";"PALMA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440361";"4475309";"40.42628172562985";"-3.7030590988558933";"912 984 115";"";"info@escuelamendezleite.com";"/contenido/entidadesYorganismos/Teatros"; 
